title,model_family,generation_number,is_pro,storage_gb_numeric,condition,price,wasPrice,price_discount_pct,available,sold,was_lot
Apple iPhone 14 128GB 256GB Unlocked Verizon 5G Very Good LTE,iPhone 14,14.0,False,128.0,Used,232.0,,,0.0,3.0,False
Apple iPhone 14 128GB/256GB - Mint Condition - Verizon/AT&T - Midnight & More,iPhone 14,14.0,False,128.0,Used,230.0,,,0.0,10.0,False
"Apple iPhone 14 Unlocked - 128GB/256GB - Blue, Starlight, Midnight - Free Ship",iPhone 14,14.0,False,128.0,Used,242.0,,,0.0,1.0,False
"Apple iPhone 14 128GB/512GB - Midnight, Starlight, Red, Blue, Purple - Free Shi",iPhone 14,14.0,False,128.0,Used,234.0,,,0.0,1.0,False
Apple iPhone 12 64GB - Unlocked Verizon 5G - Mint Condition - Free Shipping!,iPhone 12,12.0,False,64.0,Used,157.0,,,0.0,1.0,False
"Apple iPhone 14 Unlocked 256GB/128GB - Midnight, Starlight, (PRODUCT)RED, Blue",iPhone 14,14.0,False,128.0,Used,228.0,,,0.0,1.0,False
"Apple iPhone 12 64GB/128GB - Verizon, AT&T, 5G - Mint Condition, Free Shipping!",iPhone 12,12.0,False,64.0,Used,168.0,,,0.0,1.0,False
"Apple iPhone 12 Unlocked 128GB/64GB - Mint Condition, Colors + Free Shipping!",iPhone 12,12.0,False,64.0,Used,159.0,,,0.0,1.0,False
"Apple iPhone 14 128GB Unlocked - Midnight, Starlight, (PRODUCT)RED - Free Ship",iPhone 14,14.0,False,128.0,Used,237.0,,,0.0,2.0,False
Apple iPhone 13 - 128GB/512GB - Excellent Condition - Free Shipping,iPhone 13,13.0,False,128.0,Used,216.0,,,0.0,1.0,False
Apple iPhone 14 512GB 128GB Unlocked Verizon AT&T Good Condition,iPhone 14,14.0,False,128.0,Used,224.0,,,0.0,1.0,False
Apple iPhone 14 Plus 256GB 128GB Unlocked Verizon AT&T SmartPhone 5G,iPhone 14 Plus,14.0,False,128.0,Used,256.0,,,0.0,5.0,False
NEW SEALED iPhone 13 mini (5G) A2481 128GB/256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,128.0,New,356.42,,,3.0,1.0,False
Apple iPhone 14 128GB/256GB - Mint Condition - Multiple Colors - Free Shipping,iPhone 14,14.0,False,128.0,Used,227.0,,,0.0,1.0,False
Apple iPhone 13 128GB/512GB Unlocked - Good Condition - Free Shipping & Returns,iPhone 13,13.0,False,128.0,Used,218.0,,,0.0,5.0,False
"Apple iPhone 14 Plus - 128GB/256GB - Unlocked 5G - Midnight, Starlight, Colors",iPhone 14 Plus,14.0,False,128.0,Used,269.0,,,0.0,4.0,False
New Apple Iphone 13 Mini 128GB /256GB Factory Unlocked GSM CDMA All Carriers,iPhone 13 Mini,13.0,False,128.0,New,323.99,,,2.0,1.0,False
iPhone 12 64GB/128GB - Excellent Condition - Verizon/AT&T/T-Mobile - Free Ship,iPhone 12,12.0,False,64.0,Used,146.0,,,0.0,1.0,False
"iPhone 13 128GB Unlocked - Excellent Condition, Multiple Colors, Free Shipping!",iPhone 13,13.0,False,128.0,Used,226.0,,,0.0,155.0,False
"Apple iPhone 13 Unlocked 128GB/256GB 512GB - Midnight, Pink, Green - Free Ship",iPhone 13,13.0,False,128.0,Used,220.0,,,0.0,1.0,False
Apple iPhone 14 512GB 128GB Unlocked Verizon Spectrum Very Good 5G/iOS,iPhone 14,14.0,False,128.0,Used,227.0,,,0.0,1.0,False
Apple iPhone 13 512GB/128GB Unlocked Starlight/Green/Red - Mint Condition!,iPhone 13,13.0,False,128.0,Used,215.0,,,0.0,2.0,False
"Apple iPhone 14 Plus 128GB/256GB - Midnight, Starlight, (PRODUCT)RED, Blue 5G",iPhone 14 Plus,14.0,False,128.0,Used,252.0,,,0.0,1.0,False
"Apple iPhone 14 Plus 128GB/256GB - Unlocked, Midnight, Starlight, (PRODUCT)RED",iPhone 14 Plus,14.0,False,128.0,Used,268.0,,,0.0,1.0,False
"Apple iPhone 14 Unlocked - Good Battery, Midnight/Starlight, RED, 128/256GB",iPhone 14,14.0,False,256.0,Used,222.0,,,0.0,2.0,False
"Apple iPhone 12 64GB Black, Blue - Unlocked T-Mobile, Verizon | Free Shipping!",iPhone 12,12.0,False,64.0,Used,145.0,,,0.0,1.0,False
iPhone 14 128GB/256GB/512GB Midnight/Red - Very Good Condition iOS 5G,iPhone 14,14.0,False,128.0,Used,230.0,,,0.0,1.0,False
"Unlocked Apple iPhone 13 256GB/128GB for AT&T, Verizon, T-Mobile - Free Ship!",iPhone 13,13.0,False,128.0,Used,219.0,,,0.0,1.0,False
"Apple iPhone 13 - Unlocked, 128GB/256GB/512GB - Mint Condition, Free Shipping",iPhone 13,13.0,False,128.0,Used,230.0,,,0.0,4.0,False
"Apple iPhone 14 Unlocked - 128GB/256GB/512GB - Midnight Blue Purple, T-Mobile",iPhone 14,14.0,False,128.0,Used,230.0,,,0.0,1.0,False
"Apple iPhone 13 - Mint - 128GB/256GB - Verizon, Unlocked - Free Shipping",iPhone 13,13.0,False,128.0,Used,226.0,,,0.0,3.0,False
"Apple iPhone 13 128GB/512GB Unlocked - Verizon, T-Mobile - Free Shipping",iPhone 13,13.0,False,128.0,Used,221.0,,,0.0,1.0,False
Apple iPhone 13 Unlocked 128/256GB Midnight/Black/Blue/Red - Free Shipping!,iPhone 13,13.0,False,256.0,Used,224.0,,,0.0,1.0,False
"Apple iPhone 14 - Unlocked, 128GB/256GB, Att Various Colors, Good Condition",iPhone 14,14.0,False,128.0,Used,235.0,,,0.0,1.0,False
iPhone 14 - Mint - 128GB/256GB - Unlocked & Verizon - Yellow/Purple/Blue,iPhone 14,14.0,False,128.0,Used,223.0,,,0.0,1.0,False
"Apple iPhone 12 - Blue, Green, Red, 128GB 64GB- T-Mobile Verizon Unlocked",iPhone 12,12.0,False,64.0,Used,158.0,,,0.0,1.0,False
"Apple iPhone 13 - Starlight, Pink, Midnight | 128GB/256GB - Unlocked, Free Ship",iPhone 13,13.0,False,128.0,Used,225.0,,,0.0,2.0,False
"Apple iPhone 13 5G 128GB/256GB/512GB - Mint Condition, Midnight Black/Blue",iPhone 13,13.0,False,128.0,Used,210.0,,,0.0,1.0,False
"Apple iPhone 14 Mint - 128GB/256GB/512GB, Starlight, Midnight, Verizon Unlocked",iPhone 14,14.0,False,128.0,Used,241.0,,,0.0,1.0,False
"Apple iPhone 13 128GB/512GB - Unlocked - Midnight, Starlight, Blue - Free Ship",iPhone 13,13.0,False,128.0,Used,218.0,,,0.0,2.0,False
"Apple iPhone 13 Pink, Green 128GB/256GB/512GB 5G Unlocked, Free Shipping",iPhone 13,13.0,False,128.0,Used,218.0,,,0.0,1.0,False
Apple iPhone 13 Mini (A2626) - 128GB Unlocked Midnight - 87% Battery - Excellent,iPhone 13 Mini,13.0,False,128.0,Used,449.99,849.0,47.0,2.0,2.0,False
New Apple iPhone 13 Mini /12 Mini /12 Pro Factory Unlocked All Carriers & Colors,iPhone 13 Mini,13.0,False,128.0,New,332.08,,,5.0,3.0,False
New Apple iPhone 13 MINI 13 PRO MAX 128GB 256GB 512GB A2176 A2484 US Unlocked,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,3.0,False
NEW SEALED Apple iPhone 13 mini (5G) A2481 128GB/256GB/512GB Unlocked Smartphone,iPhone 13 Mini,13.0,False,128.0,New,332.05,,,8.0,18.0,False
NEW Apple iPhone 13 MINI A2481 128/256GB Unlocked GSM CDMA All Carrier,iPhone 13 Mini,13.0,False,256.0,New,323.99,,,5.0,5.0,False
New in Box Apple iPhone 13 MINI A2481 128/256GB USA Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,322.99,,,5.0,2.0,False
NEW SEALED Apple Iphone 13 Mini A2481 128GB 256GB Unlocked AT&T T-MOBILE VERIZON,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,2.0,False
New-Sealed Apple iPhone 13 MINI A2481 128GB 256GB Unlocked GSM CDMA Smartphones,iPhone 13 Mini,13.0,False,128.0,New,322.99,,,5.0,11.0,False
New-Sealed Apple iPhone 13 MINI A2481 128GB 256GB Factory Unlocked Smartphones,iPhone 13 Mini,13.0,False,128.0,New,322.99,,,5.0,3.0,False
NEW Apple iPhone 13 MINI A2481 128/256GB 5G USA FACTORY Unlocked Smartphones,iPhone 13 Mini,13.0,False,256.0,New,332.08,,,5.0,4.0,False
New in Sealed Apple iPhone 13 MINI A2481 128/256GB USA Fully Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,322.99,,,5.0,12.0,False
"Apple iPhone 14, 128GB, Unlocked - Midnight -original Used Excellent",iPhone 14,14.0,False,128.0,Used,389.99,,,10.0,6.0,False
【NEW】Apple iPhone 13 MINI 5G A2481 128GB 256GB 512GB US Unlocked ALL Carriers,iPhone 13 Mini,13.0,False,128.0,New,323.99,,,5.0,1.0,False
Apple Iphone 13 Mini 5G A2481 128GB 256GB Factory Unlocked AT&T T-MOBILE VERIZON,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,1.0,False
Apple iPhone 12 Pro Max(Unlocked) - 128 GB/256GB- All colors with FACE ID,iPhone 12 Pro Max,12.0,True,128.0,Used,335.37,,,3.0,16.0,False
FACTORY NEW SEALED Apple iPhone 13 MINI 5G 512-256-128GB UNLOCKED 2 Yr Warranty,iPhone 13 Mini,13.0,False,128.0,New,321.42,,,0.0,2.0,False
A+ Apple iPhone 14 Pro Max-128GB/256GB/1TB-All colors 5G (Unlocked),iPhone 14 Pro Max,14.0,True,128.0,Used,573.6,,,5.0,5.0,False
New sealed Apple iPhone 14 PRO MAX 5G 128/256/512G/1TB Unlocked US Free shipping,iPhone 14 Pro Max,14.0,True,1024.0,New,629.51,,,0.0,2.0,False
Apple iPhone 14 Pro Max -128/256GB/1TB- with Face ID 99%N ew(Unlocked),iPhone 14 Pro Max,14.0,True,256.0,Used,645.44,,,10.0,1.0,False
Factory New sealed Apple iPhone 14 5G 128-256-512GB Unlocked GSM+CDMA Smartphone,iPhone 14,14.0,False,512.0,New,389.02,,,0.0,6.0,False
New Apple iPhone 13 MINI 128/256/512GB Fully Unlocked USA Sealed Box 2 Yrs Wty❤,iPhone 13 Mini,13.0,False,512.0,New,321.42,,,0.0,3.0,False
NEW APPLE IPHONE 14 PRO MAX 128GB-512GB AT&T T-Mobile Verizon Factory Unlocked,iPhone 14 Pro Max,14.0,True,128.0,New,673.99,,,2.0,1.0,False
NEW SEALED Apple Iphone 13 Mini A2481 128GB 256GB Unlocked GSM CDMA All Carrier,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,1.0,False
Factory New sealed Apple iPhone 14 5G 128GB-256GB-512GB USA Unlocked Smartphone,iPhone 14,14.0,False,128.0,New,389.02,,,0.0,3.0,False
New Apple Iphone 13 Mini 5G A2481 128GB Factory Unlocked AT&T T-MOBILE VERIZON,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,3.0,False
Apple iPhone 14 Pro Max 128/256/512GB/1TB Unlocked Very Good Sealed in BOX,iPhone 14 Pro Max,14.0,True,512.0,Used,565.2,,,2.0,1.0,False
NEW Apple iPhone 13 MINI 5G 128/256/512GB Factory Unlocked USA stock GSM CDMA,iPhone 13 Mini,13.0,False,512.0,New,321.42,,,0.0,4.0,False
New Apple iPhone 14 A2649 256GB Factory Unlocked All Mobile Carriers and Colors,iPhone 14,14.0,False,256.0,New,409.99,,,2.0,8.0,False
✨NEW Sealed✨ Apple Iphone 13 Mini /Iphone 12 Mini 128GB Factory Unlocked USA,iPhone 13 Mini,13.0,False,128.0,New,335.99,,,3.0,1.0,False
✨NEW Sealed✨ Apple Iphone 13 Mini 128GB/256GB Factory Unlocked USA All Carriers,iPhone 13 Mini,13.0,False,128.0,New,322.99,,,5.0,3.0,False
✨NEW Sealed✨ Apple Iphone 13 Mini/13/12 Mini 256G/128GB Factory Unlocked USA,iPhone 13 Mini,13.0,False,128.0,New,335.99,,,3.0,3.0,False
✨NEW Sealed✨ Apple Iphone 13 Mini 5G 128GB~512GB Factory Unlocked All Carriers,iPhone 13 Mini,13.0,False,128.0,New,322.99,,,5.0,2.0,False
Apple iPhone 14+ Plus Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G Good,iPhone 14,14.0,False,128.0,Used,294.95,,,32.0,3.0,False
"Apple iPhone 14 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G",iPhone 14 Pro Max,14.0,True,128.0,Used,459.95,,,15.0,62.0,False
"Apple iPhone 14 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G",iPhone 14 Pro Max,14.0,True,128.0,Very Good - Refurbished,459.95,,,5.0,3.0,False
apple iPhone 14 Verizon AT&T T-Mobile Factory Fully Unlocked Phone 5G crk/dead,iPhone 14,14.0,False,128.0,For Parts Or Not Working,139.99,,,0.0,5.0,False
Apple iPhone 13 mini 128GB Factory Unlocked Black Very Good Condition,iPhone 13 Mini,13.0,False,128.0,Very Good - Refurbished,305.67,,,9.0,10.0,False
Apple iPhone 13 Pro Max 13 mini - 128GB 256GB Unlocked - Good,iPhone 13 Pro Max,13.0,True,128.0,Used,297.79,,,2.0,5.0,False
Apple iPhone 12 Pro Max 128GB 256GB - Fully Unlocked - VERY GOOD Condition,iPhone 12 Pro Max,12.0,True,128.0,Used,323.21,,,0.0,8.0,False
Apple iPhone 16 128GB 256GB Verizon AT&T T-Mobile Fully Unlocked 5G Smartphone,iPhone 16,16.0,False,128.0,Excellent - Refurbished,569.95,,,10.0,20.0,False
Good condition Apple iPhone 12 64/128/256GB Factory UNLOCKED(any carrier),iPhone 12,12.0,False,256.0,Used,234.57,,,2.0,4.0,False
Good condition Apple iPhone 12 pro max 128/256GB Factory UNLOCKED(any carrier),iPhone 12 Pro Max,12.0,True,256.0,Used,295.37,,,4.0,16.0,False
Apple iPhone 17 All COLORS/STORAGE Esim Model (CA Spec) -Fast Shipping✈️,iPhone 17,17.0,False,128.0,New,1099.99,,,10.0,4.0,False
Apple iPhone 17 Air Esim Model (CA Spec) All COLORS/STORAGE -Fast Shipping✈️,iPhone 17,17.0,False,128.0,New,1399.99,,,10.0,4.0,False
90% N ew Apple iPhone 13 128/256GB Factory UNLOCKED(any carrier) Free shipping,iPhone 13,13.0,False,256.0,Used,312.36,,,4.0,7.0,False
90% N ew Apple iPhone 13 mini 128/256GB Factory ULOCKED(any carrier)Good,iPhone 13 Mini,13.0,False,256.0,Used,274.68,,,3.0,7.0,False
90%-95%N ew Apple iPhone 14/14 Plus 128/256GB Factory UNLOCKED(any carrier)Good,iPhone 14,14.0,False,256.0,Used,409.63,,,3.0,2.0,False
New&Sealed Apple iPhone 12 pro max 128/256GB UNLOCKED(GSM+CDMA),iPhone 12 Pro Max,12.0,True,256.0,New,534.81,,,2.0,2.0,False
【SEALED IN NEW BOX】Apple iPhone 13 mini 256GB A2481 Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,408.48,,,10.0,5.0,False
【SEALED NEW】Apple iPhone 13 Mini (5G) A2481 256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,398.99,,,10.0,9.0,False
"Apple iPhone 17 256GB 6.3"" 5G Fully Unlocked US Version - Excellent",iPhone 17,17.0,False,256.0,Excellent - Refurbished,789.99,,,9.0,89.0,False
Apple iPhone 17 256GB - Sage (Unlocked) (eSIM Only) A3258 MG4A4LL/A Excellent,iPhone 17,17.0,False,256.0,Excellent - Refurbished,814.95,,,0.0,1.0,False
Factory New Sealed Box Apple iPhone 14 Pro Max 128-512GB 1TB Unlocked GSM+CDMA,iPhone 14 Pro Max,14.0,True,512.0,New,699.88,,,2.0,2.0,False
Factory New Sealed Box Apple iPhone 14 Pro Max 128GB 256G 512G Unlocked GSM+CDMA,iPhone 14 Pro Max,14.0,True,128.0,New,699.88,,,2.0,1.0,False
UNLOCKED Apple iPhone 16 128GB Black 5G iOS Wi-Fi Bluetooth Touchscreen Camera,iPhone 16,16.0,False,128.0,Open Box,595.0,,,4.0,1.0,False
Apple iPhone 17 Pro Max - 1 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,1024.0,New,1200.0,,,0.0,1.0,False
Apple iPhone 17 Pro Max - 512 GB - Deep Blue (Unlocked),iPhone 17 Pro Max,17.0,True,512.0,New,659.99,,,3.0,1.0,False
Apple iPhone 17 Pro Max - 2 TB - Silver (Unlocked),iPhone 17 Pro Max,17.0,True,2048.0,New,499.0,,,0.0,1.0,False
Apple iPhone 17 Pro Max - 1 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,1024.0,New,579.0,,,3.0,2.0,False
